OBJECTID,PointIndex,CrossM,Elevation,CS_HydroID
        93,        18,   623.050,    57.780,        93
        93,        19,   629.650,    57.360,        93
        93,        20,   637.980,    57.600,        93
        93,        21,   688.250,    58.220,        93
        93,        22,   701.420,    58.600,        93
        93,        23,   713.640,    59.730,        93
        93,        24,   735.410,    58.360,        93
        93,        25,   764.000,    58.150,        93
        93,        26,   790.900,    57.030,        93
        93,        27,   829.170,    58.060,        93
        93,        28,   846.110,    58.130,        93
        93,        29,   852.570,    57.900,        93
        93,        30,   873.460,    58.440,        93
        93,        31,   915.370,    59.190,        93
        93,        32,   955.040,    59.180,        93
        93,        33,   988.490,    58.790,        93
        93,        34,  1008.770,    59.640,        93
        93,        35,  1015.800,    60.787,        93
        93,        36,  1028.250,    64.070,        93
        93,        37,  1035.610,    64.990,        93
        93,        38,  1052.010,    68.090,        93
        93,        39,  1055.060,    69.400,        93
        93,        40,  1076.800,    71.520,        93
        94,         1,   366.444,    71.886,        94
        94,         2,   387.958,    69.667,        94
        94,         3,   391.997,    68.985,        94
        94,         4,   396.857,    66.734,        94
        94,         5,   407.000,    64.437,        94
        94,         6,   422.861,    62.961,        94
        94,         7,   426.153,    62.829,        94
        94,         8,   439.128,    62.186,        94
        94,         9,   449.272,    61.231,        94
        94,        10,   450.615,    61.178,        94
        94,        11,   491.681,    59.757,        94
        94,        12,   494.881,    59.142,        94
        94,        13,   515.500,    58.804,        94
        94,        14,   523.440,    58.706,        94
        94,        15,   539.337,    58.526,        94
        94,        16,   549.463,    58.177,        94
        94,        17,   556.846,    58.206,        94
        94,        18,   565.139,    58.272,        94
        94,        19,   579.414,    58.050,        94
        94,        20,   591.015,    57.501,        94
        94,        21,   600.218,    57.593,        94
        94,        22,   610.823,    57.752,        94
        94,        23,   624.691,    58.025,        94
        94,        24,   630.777,    57.676,        94
        94,        25,   638.459,    57.920,        94
        94,        26,   659.595,    58.257,        94
        94,        27,   682.702,    58.828,        94
        94,        28,   684.815,    58.902,        94
        94,        29,   696.960,    59.522,        94
        94,        30,   703.559,    60.264,        94
        94,        31,   708.228,    60.611,        94
        94,        32,   728.303,    59.097,        94
        94,        33,   729.747,    59.065,        94
        94,        34,   737.326,    58.616,        94
        94,        35,   748.602,    58.374,        94
        94,        36,   754.668,    58.305,        94
        94,        37,   779.473,    57.204,        94
        94,        38,   782.939,    57.322,        94
        94,        39,   794.621,    57.528,        94
        94,        40,   814.850,    58.076,        94
        94,        41,   823.540,    58.278,        94
        94,        42,   825.346,    58.294,        94
        94,        43,   827.624,    58.276,        94
        94,        44,   831.739,    58.365,        94
        94,        45,   837.879,    58.333,        94
        94,        46,   845.063,    58.427,        94
        94,        47,   845.651,    58.430,        94
        94,        48,   853.394,    58.236,        94
        94,        49,   865.903,    58.494,        94
        94,        50,   878.434,    58.767,        94
        94,        51,   888.928,    58.934,        94
        94,        52,   918.573,    59.329,        94
        94,        53,   928.669,    59.406,        94
        94,        54,   933.725,    59.376,        94
        94,        55,   950.863,    59.347,        94
        94,        56,   961.741,    59.285,        94
        94,        57,   976.219,    59.294,        94
        94,        58,   980.264,    59.262,        94
        94,        59,   982.388,    59.364,        94
        94,        60,   985.569,    59.265,        94
        94,        61,   995.007,    59.151,        94
        94,        62,  1007.020,    59.126,        94
